Time(us),Position(counts),Speed(rad/s)
3280985,-210339,0.0000
3285985,-210339,0.0000
3290985,-210339,0.0000
3295985,-210339,0.0000
3300985,-210339,0.0000
3305985,-210339,0.0000
3310985,-210339,0.0000
3315985,-210339,0.0000
3320985,-210339,0.0000
3325985,-210339,0.0000
3330985,-210339,0.0000
3335985,-210339,0.0000
3340985,-210339,0.0000
3345985,-210339,0.0000
3350985,-210339,0.0000
3355985,-210339,0.0000
3360985,-210339,0.0000
3365985,-210339,0.0000
3370985,-210339,0.0000
3375985,-210339,0.0000
3380985,-210339,0.0000
3385985,-210339,0.0000
3390985,-210339,0.0000
3395985,-210339,0.0000
3400985,-210339,0.0000
3405985,-210339,0.0000
3410985,-210339,0.0000
3415985,-210339,0.0000
3420985,-210339,0.0000
3425985,-210339,0.0000
3430985,-210339,0.0000
3435985,-210339,0.0000
3440985,-210339,0.0000
3445985,-210339,0.0000
3450985,-210339,0.0000
3455985,-210339,0.0000
3460985,-210339,0.0000
3465985,-210339,0.0000
3470985,-210339,0.0000
3475985,-210339,0.0000
3480985,-210339,0.0000
3485985,-210339,0.0000
3490985,-210339,0.0000
3495985,-210339,0.0000
3500985,-210339,0.0000
3505985,-210339,0.0000
3510985,-210339,0.0000
3515985,-210339,0.0000
3520985,-210339,0.0000
3525985,-210339,0.0000
3530985,-210339,0.0000
3535985,-210339,0.0000
3540985,-210339,0.0000
3545985,-210339,0.0000
3550985,-210339,0.0000
3555985,-210339,0.0000
3560985,-210339,0.0000
3565985,-210339,0.0000
3570985,-210339,0.0000
3575985,-210339,0.0000
3580985,-210339,0.0000
3585985,-210339,0.0000
3590985,-210339,0.0000
3595985,-210339,0.0000
3600985,-210339,0.0000
3605985,-210339,0.0000
3610985,-210339,0.0000
3615985,-210339,0.0000
3620985,-210339,0.0000
3625985,-210339,0.0000
3630985,-210339,0.0000
3635985,-210339,0.0000
3640985,-210339,0.0000
3645985,-210339,0.0000
3650985,-210339,0.0000
3655985,-210339,0.0000
3660985,-210339,0.0000
3665985,-210339,0.0000
3670985,-210339,0.0000
3675985,-210339,0.0000
3680985,-210339,0.0000
3685985,-210339,0.0000
3690985,-210339,0.0000
3695985,-210339,0.0000
3700985,-210339,0.0000
3705985,-210339,0.0000
3710985,-210339,0.0000
3715985,-210339,0.0000
3720985,-210339,0.0000
3725985,-210339,0.0000
3730985,-210339,0.0000
3735985,-210339,0.0000
3740985,-210339,0.0000
3745985,-210339,0.0000
3750985,-210339,0.0000
3755985,-210339,0.0000
3760985,-210339,0.0000
3765985,-210339,0.0000
3770985,-210339,0.0000
3775985,-210339,0.0000
3780985,-210339,0.0000
3785985,-210339,0.0000
3790985,-210339,0.0000
3795985,-210339,0.0000
3800985,-210339,0.0000
3805985,-210339,0.0000
