Time(us),Position(counts),Speed(rad/s)
3510004,1,0.0000
3515004,1,0.0000
3520004,1,0.0000
3525004,1,0.0000
3530004,1,0.0000
3535004,1,0.0000
3540004,1,0.0000
3545004,1,0.0000
3550004,1,0.0000
3555004,1,0.0000
3560004,1,0.0000
3565004,1,0.0000
3570004,1,0.0000
3575004,1,0.0000
3580004,1,0.0000
3585004,1,0.0000
3590004,1,0.0000
3595004,1,0.0000
3600004,1,0.0000
3605004,1,0.0000
3610004,1,0.0000
3615004,1,0.0000
3620004,1,0.0000
3625004,1,0.0000
3630004,1,0.0000
3635004,1,0.0000
3640004,1,0.0000
3645004,1,0.0000
3650004,1,0.0000
3655004,1,0.0000
3660004,1,0.0000
3665004,1,0.0000
3670004,1,0.0000
3675004,1,0.0000
3680004,1,0.0000
3685004,1,0.0000
3690004,1,0.0000
3695004,1,0.0000
3700004,1,0.0000
3705004,1,0.0000
3710004,1,0.0000
3715004,1,0.0000
3720004,1,0.0000
3725004,1,0.0000
3730004,1,0.0000
3735004,1,0.0000
3740004,1,0.0000
3745004,1,0.0000
3750004,1,0.0000
3755004,1,0.0000
3760004,1,0.0000
3765004,1,0.0000
3770004,1,0.0000
3775004,1,0.0000
3780004,1,0.0000
3785004,1,0.0000
3790004,1,0.0000
3795004,1,0.0000
3800004,1,0.0000
3805004,1,0.0000
3810004,1,0.0000
3815004,1,0.0000
3820004,1,0.0000
3825004,1,0.0000
3830004,1,0.0000
3835004,1,0.0000
3840004,1,0.0000
3845004,1,0.0000
3850004,1,0.0000
3855004,1,0.0000
3860004,1,0.0000
3865004,1,0.0000
3870004,1,0.0000
3875004,1,0.0000
3880004,1,0.0000
3885004,1,0.0000
3890004,1,0.0000
3895004,1,0.0000
3900004,1,0.0000
3905004,1,0.0000
3910004,1,0.0000
3915004,1,0.0000
3920004,1,0.0000
3925004,1,0.0000
3930004,1,0.0000
3935004,1,0.0000
3940004,1,0.0000
3945004,1,0.0000
3950004,1,0.0000
3955004,1,0.0000
3960004,1,0.0000
3965004,1,0.0000
3970004,1,0.0000
3975004,1,0.0000
3980004,1,0.0000
3985004,1,0.0000
3990004,1,0.0000
3995004,1,0.0000
4000004,1,0.0000
4005004,1,0.0000
4010004,1,0.0000
4015004,1,0.0000
4020004,1,0.0000
4025004,1,0.0000
4030004,1,0.0000
4035004,1,0.0000
4040004,1,0.0000
4045004,1,0.0000
4050004,1,0.0000
4055004,1,0.0000
4060004,1,0.0000
4065004,1,0.0000
4070004,1,0.0000
4075004,1,0.0000
4080004,1,0.0000
4085004,1,0.0000
4090004,1,0.0000
4095004,1,0.0000
4100004,1,0.0000
4105004,1,0.0000
4110004,1,0.0000
4115004,1,0.0000
4120004,1,0.0000
4125004,1,0.0000
4130004,1,0.0000
4135004,1,0.0000
4140004,1,0.0000
4145004,1,0.0000
4150004,1,0.0000
4155004,1,0.0000
4160004,1,0.0000
4165004,1,0.0000
4170004,1,0.0000
4175004,1,0.0000
4180004,1,0.0000
4185004,1,0.0000
4190004,1,0.0000
4195004,1,0.0000
4200004,1,0.0000
4205004,1,0.0000
4210004,1,0.0000
4215004,1,0.0000
4220004,1,0.0000
4225004,1,0.0000
4230004,1,0.0000
4235004,1,0.0000
4240004,1,0.0000
4245004,1,0.0000
4250004,1,0.0000
4255004,1,0.0000
4260004,1,0.0000
4265004,1,0.0000
4270004,1,0.0000
4275004,1,0.0000
4280004,1,0.0000
4285004,1,0.0000
4290004,1,0.0000
4295004,1,0.0000
4300004,1,0.0000
4305004,1,0.0000
4310004,1,0.0000
4315004,1,0.0000
4320004,1,0.0000
4325004,1,0.0000
4330004,1,0.0000
4335004,1,0.0000
4340004,1,0.0000
4345004,1,0.0000
4350004,1,0.0000
4355004,1,0.0000
4360004,1,0.0000
4365004,1,0.0000
4370004,1,0.0000
4375004,1,0.0000
4380004,1,0.0000
4385004,1,0.0000
4390004,1,0.0000
4395004,1,0.0000
4400004,1,0.0000
4405004,1,0.0000
4410004,1,0.0000
4415004,1,0.0000
4420004,1,0.0000
4425004,1,0.0000
4430004,1,0.0000
4435004,1,0.0000
4440004,1,0.0000
4445004,1,0.0000
4450004,1,0.0000
4455004,1,0.0000
4460004,1,0.0000
4465004,1,0.0000
4470004,1,0.0000
4475004,1,0.0000
4480004,1,0.0000
4485004,1,0.0000
4490004,1,0.0000
4495004,1,0.0000
4500004,1,0.0000
4505004,1,0.0000
4510004,1,0.0000
4515004,1,0.0000
4520004,1,0.0000
4525004,1,0.0000
4530004,1,0.0000
4535004,1,0.0000
4540004,1,0.0000
4545004,1,0.0000
4550004,1,0.0000
4555004,1,0.0000
4560004,1,0.0000
4565004,1,0.0000
4570004,1,0.0000
